INFO  [2018-01-23 12:38:02,919] main                 pid 7048@PCHacker
DEBUG [2018-01-23 12:38:14,872] main                 Adding msg type 'ao.TRADE_START', msgNumber 106/0x6a
DEBUG [2018-01-23 12:38:14,872] main                 Adding msg type 'ao.TRADE_COMPLETE', msgNumber 107/0x6b
DEBUG [2018-01-23 12:38:14,873] main                 Adding msg type 'ao.TRADE_OFFER_REQ', msgNumber 108/0x6c
DEBUG [2018-01-23 12:38:14,873] main                 Adding msg type 'ao.TRADE_OFFER_UPDATE', msgNumber 109/0x6d
DEBUG [2018-01-23 12:38:14,883] main                 Adding msg type 'ao.AUTO_ATTACK', msgNumber 110/0x6e
DEBUG [2018-01-23 12:38:14,884] main                 Adding msg type 'ao.START_ABILITY', msgNumber 111/0x6f
DEBUG [2018-01-23 12:38:14,884] main                 Adding msg type 'ao.COOLDOWN', msgNumber 112/0x70
DEBUG [2018-01-23 12:38:14,884] main                 Adding msg type 'ao.ABILITY_PROGRESS', msgNumber 113/0x71
DEBUG [2018-01-23 12:38:14,885] main                 Adding msg type 'ao.DAMAGE', msgNumber 114/0x72
DEBUG [2018-01-23 12:38:14,885] main                 Adding msg type 'ao.RELEASE_OBJECT', msgNumber 115/0x73
DEBUG [2018-01-23 12:38:14,886] main                 Adding msg type 'ao.ABILITY_STATUS', msgNumber 116/0x74
DEBUG [2018-01-23 12:38:14,886] main                 Adding msg type 'ao.ABILITY_UPDATE', msgNumber 117/0x75
DEBUG [2018-01-23 12:38:14,886] main                 Adding msg type 'ao.ADD_SKILL', msgNumber 118/0x76
DEBUG [2018-01-23 12:38:14,887] main                 Adding msg type 'ao.TRAINING_FAILED', msgNumber 119/0x77
DEBUG [2018-01-23 12:38:14,887] main                 Adding msg type 'ao.SKILL_UPDATE', msgNumber 120/0x78
DEBUG [2018-01-23 12:38:14,887] main                 Adding msg type 'ao.GET_ABILITY', msgNumber 121/0x79
DEBUG [2018-01-23 12:38:14,890] main                 Adding msg type 'ao.INVOKE_EFFECT', msgNumber 122/0x7a
DEBUG [2018-01-23 12:38:14,903] main                 Adding msg type 'ao.REGISTER_INSTANCE_TEMPLATE', msgNumber 123/0x7b
DEBUG [2018-01-23 12:38:14,903] main                 Adding msg type 'ao.CREATE_INSTANCE', msgNumber 124/0x7c
DEBUG [2018-01-23 12:38:14,904] main                 Adding msg type 'ao.GET_INSTANCE_INFO', msgNumber 125/0x7d
DEBUG [2018-01-23 12:38:14,904] main                 Adding msg type 'ao.INSTANCE_ENTRY_REQ', msgNumber 126/0x7e
DEBUG [2018-01-23 12:38:14,905] main                 Adding msg type 'ao.GET_REGION', msgNumber 127/0x7f
DEBUG [2018-01-23 12:38:14,905] main                 Adding msg type 'ao.LOAD_INSTANCE', msgNumber 128/0x80
DEBUG [2018-01-23 12:38:14,905] main                 Adding msg type 'ao.UNLOAD_INSTANCE', msgNumber 129/0x81
DEBUG [2018-01-23 12:38:14,906] main                 Adding msg type 'ao.DELETE_INSTANCE', msgNumber 130/0x82
DEBUG [2018-01-23 12:38:14,906] main                 Adding msg type 'ao.LOAD_INSTANCE_CONTENT', msgNumber 131/0x83
DEBUG [2018-01-23 12:38:14,906] main                 Adding msg type 'ao.INSTANCE_UNLOADED', msgNumber 132/0x84
DEBUG [2018-01-23 12:38:14,907] main                 Adding msg type 'ao.INSTANCE_DELETED', msgNumber 133/0x85
DEBUG [2018-01-23 12:38:14,907] main                 Adding msg type 'ao.GET_ENTITY_OIDS', msgNumber 134/0x86
DEBUG [2018-01-23 12:38:14,907] main                 Adding msg type 'ao.LOAD_INSTANCE_BY_ID', msgNumber 135/0x87
DEBUG [2018-01-23 12:38:14,908] main                 Adding msg type 'ao.INSTANCE_LOADED', msgNumber 136/0x88
DEBUG [2018-01-23 12:38:14,908] main                 Adding msg type 'ao.SET_INSTANCE_GROUP', msgNumber 137/0x89
DEBUG [2018-01-23 12:38:14,911] main                 Adding msg type 'ao.CREATE_SPAWN_GEN', msgNumber 138/0x8a
DEBUG [2018-01-23 12:38:14,912] main                 Adding msg type 'ao.SET_AGGRO_RADIUS', msgNumber 139/0x8b
DEBUG [2018-01-23 12:38:15,029] main                 Adding msg type 'ao.VOICE_PARMS', msgNumber 140/0x8c
DEBUG [2018-01-23 12:38:15,029] main                 Adding msg type 'ao.PLAYER_PATH_REQ', msgNumber 141/0x8d
DEBUG [2018-01-23 12:38:15,030] main                 Adding msg type 'ao.UPDATE_PLAYER_IGNORE_LIST', msgNumber 142/0x8e
DEBUG [2018-01-23 12:38:15,030] main                 Adding msg type 'ao.RELAY_UPDATE_PLAYER_IGNORE_LIST', msgNumber 143/0x8f
DEBUG [2018-01-23 12:38:15,031] main                 Adding msg type 'ao.GET_MATCHING_PLAYERS', msgNumber 144/0x90
DEBUG [2018-01-23 12:38:15,035] main                 Adding msg type 'ao.PLAYER_IGNORE_LIST', msgNumber 145/0x91
DEBUG [2018-01-23 12:38:15,035] main                 Adding msg type 'ao.PLAYER_IGNORE_LIST_REQ', msgNumber 146/0x92
DEBUG [2018-01-23 12:38:15,036] main                 Adding msg type 'ao.GET_PLAYER_LOGIN_STATUS', msgNumber 147/0x93
DEBUG [2018-01-23 12:38:15,036] main                 Adding msg type 'ao.LOGOUT_PLAYER', msgNumber 148/0x94
DEBUG [2018-01-23 12:38:15,037] main                 Adding msg type 'ao.ADD_STATIC_PERCEPTION', msgNumber 149/0x95
DEBUG [2018-01-23 12:38:15,037] main                 Adding msg type 'ao.REMOVE_STATIC_PERCEPTION', msgNumber 150/0x96
DEBUG [2018-01-23 12:38:15,037] main                 Adding msg type 'ao.LOGIN_SPAWNED', msgNumber 151/0x97
DEBUG [2018-01-23 12:38:15,038] main                 Adding msg type 'ao.ACCOUNT_LOGIN', msgNumber 152/0x98
DEBUG [2018-01-23 12:38:15,041] main                 Adding msg type 'ao.SEARCH', msgNumber 153/0x99
DEBUG [2018-01-23 12:38:15,047] main                 Adding msg type 'ao.REQ_TRAINER_INFO', msgNumber 154/0x9a
DEBUG [2018-01-23 12:38:15,048] main                 Adding msg type 'ao.REQ_SKILL_TRAINING', msgNumber 155/0x9b
DEBUG [2018-01-23 12:38:15,048] main                 Adding msg type 'ao.TRAINING_INFO', msgNumber 156/0x9c
DEBUG [2018-01-23 12:38:15,065] main                 Adding msg type 'ao.STAT_XP_UPDATE', msgNumber 157/0x9d
DEBUG [2018-01-23 12:38:15,066] main                 Adding msg type 'ao.HANDLE_EXP', msgNumber 158/0x9e
DEBUG [2018-01-23 12:38:15,081] main                 Adding msg type 'ao.GROUP_INVITE', msgNumber 159/0x9f
DEBUG [2018-01-23 12:38:15,081] main                 Adding msg type 'ao.GROUP_INVITE_RESPONSE', msgNumber 160/0xa0
DEBUG [2018-01-23 12:38:15,082] main                 Adding msg type 'ao.GROUP_REMOVE_MEMBER', msgNumber 161/0xa1
DEBUG [2018-01-23 12:38:15,085] main                 Adding msg type 'ao.GROUP_CHAT', msgNumber 162/0xa2
DEBUG [2018-01-23 12:38:15,085] main                 Adding msg type 'ao.REQUEST_GROUP_INFO', msgNumber 163/0xa3
DEBUG [2018-01-23 12:38:15,085] main                 Adding msg type 'ao.GROUP_INFO_RESPONSE', msgNumber 164/0xa4
DEBUG [2018-01-23 12:38:15,086] main                 Adding msg type 'ao.GROUP_SET_ALLOWED_SPEAKER', msgNumber 165/0xa5
DEBUG [2018-01-23 12:38:15,086] main                 Adding msg type 'ao.GROUP_MUTE_VOICE_CHAT', msgNumber 166/0xa6
DEBUG [2018-01-23 12:38:15,086] main                 Adding msg type 'ao.GROUP_VOICE_CHAT_STATUS', msgNumber 167/0xa7
DEBUG [2018-01-23 12:38:15,091] main                 Adding msg type 'ao.VOICECLIENT', msgNumber 168/0xa8
DEBUG [2018-01-23 12:38:15,092] main                 Adding msg type 'ao.VOICE_MEMBER_ADDED', msgNumber 169/0xa9
DEBUG [2018-01-23 12:38:15,092] main                 Adding msg type 'ao.VOICE_MEMBER_REMOVED', msgNumber 170/0xaa
DEBUG [2018-01-23 12:38:15,095] main                 Adding msg type 'ao.GET_PLUGIN_STATUS', msgNumber 171/0xab
DEBUG [2018-01-23 12:38:15,098] main                 Adding msg type 'ao.ITEM_PURCHASE', msgNumber 172/0xac
DEBUG [2018-01-23 12:38:15,098] main                 Adding msg type 'ao.VENDOR_BALANCE', msgNumber 173/0xad
DEBUG [2018-01-23 12:38:15,099] main                 Adding msg type 'ao.VENDOR_GET_BALANCE', msgNumber 174/0xae
DEBUG [2018-01-23 12:38:15,099] main                 Adding msg type 'ao.VENDOR_INFO_REQ', msgNumber 175/0xaf
DEBUG [2018-01-23 12:38:15,101] main                 Adding msg type 'ao.BILLING_BALANCE', msgNumber 176/0xb0
DEBUG [2018-01-23 12:38:15,101] main                 Adding msg type 'ao.DECREMENT_TOKEN_BALANCE', msgNumber 177/0xb1
DEBUG [2018-01-23 12:38:15,102] main                 Adding msg type 'ao.GET_TOKEN_BALANCE', msgNumber 178/0xb2
DEBUG [2018-01-23 12:38:15,104] main                 Adding msg type 'ao.GET_PLAYER', msgNumber 179/0xb3
DEBUG [2018-01-23 12:38:15,107] main                 Adding msg type 'ao.DATA_LOG', msgNumber 180/0xb4
DEBUG [2018-01-23 12:38:15,107] main                 Engine: script completed
DEBUG [2018-01-23 12:38:15,107] main                 Engine: Engine: reading in script: ../config/world/worldmessages.py
DEBUG [2018-01-23 12:38:15,108] main                 Engine: Executing init script file: ../config/world/worldmessages.py
DEBUG [2018-01-23 12:38:15,108] main                 runPYFile: file=../config/world/worldmessages.py
DEBUG [2018-01-23 12:38:15,340] main                 Adding msg type 'ao.ITEM_ACQUIRE_STATUS_CHANGE', msgNumber 501/0x1f5
DEBUG [2018-01-23 12:38:15,340] main                 Adding msg type 'ao.ITEM_EQUIP_STATUS_CHANGE', msgNumber 502/0x1f6
DEBUG [2018-01-23 12:38:15,340] main                 Adding msg type 'inventory.REQ_OPEN_MOB', msgNumber 503/0x1f7
DEBUG [2018-01-23 12:38:15,341] main                 Adding msg type 'inventory.REMOVE_SPECIFIC_ITEM', msgNumber 504/0x1f8
DEBUG [2018-01-23 12:38:15,341] main                 Adding msg type 'inventory.REMOVE_GENERIC_ITEM', msgNumber 505/0x1f9
DEBUG [2018-01-23 12:38:15,342] main                 Adding msg type 'inventory.GET_SPECIFIC_ITEM_DATA', msgNumber 506/0x1fa
DEBUG [2018-01-23 12:38:15,342] main                 Adding msg type 'inventory.GET_GENERIC_ITEM_DATA', msgNumber 507/0x1fb
DEBUG [2018-01-23 12:38:15,342] main                 Adding msg type 'inventory.GENERATE_ITEM', msgNumber 508/0x1fc
DEBUG [2018-01-23 12:38:15,343] main                 Adding msg type 'inventory.PLACE_BAG', msgNumber 509/0x1fd
DEBUG [2018-01-23 12:38:15,343] main                 Adding msg type 'inventory.MOVE_BAG', msgNumber 510/0x1fe
DEBUG [2018-01-23 12:38:15,343] main                 Adding msg type 'inventory.REMOVE_BAG', msgNumber 511/0x1ff
DEBUG [2018-01-23 12:38:15,344] main                 Adding msg type 'inventory.MOVE_ITEM', msgNumber 512/0x200
DEBUG [2018-01-23 12:38:15,344] main                 Adding msg type 'inventory.LOOT_ITEM', msgNumber 513/0x201
DEBUG [2018-01-23 12:38:15,345] main                 Adding msg type 'inventory.LOOT_ALL', msgNumber 514/0x202
DEBUG [2018-01-23 12:38:15,345] main                 Adding msg type 'inventory.GENERATE_LOOT', msgNumber 515/0x203
DEBUG [2018-01-23 12:38:15,346] main                 Adding msg type 'inventory.GET_LOOT_LIST', msgNumber 516/0x204
DEBUG [2018-01-23 12:38:15,346] main                 Adding msg type 'inventory.GET_MERCHANT_LIST', msgNumber 517/0x205
DEBUG [2018-01-23 12:38:15,346] main                 Adding msg type 'inventory.MSG_TYPE_PURCHASE_ITEM_FROM_MERCHANT', msgNumber 518/0x206
DEBUG [2018-01-23 12:38:15,347] main                 Adding msg type 'inventory.PURCHASE_ITEM', msgNumber 519/0x207
DEBUG [2018-01-23 12:38:15,347] main                 Adding msg type 'inventory.SELL_ITEM', msgNumber 520/0x208
DEBUG [2018-01-23 12:38:15,348] main                 Adding msg type 'inventory.PICKUP_ITEM', msgNumber 521/0x209
DEBUG [2018-01-23 12:38:15,348] main                 Adding msg type 'inventory.QUEST_ITEMS_LIST', msgNumber 522/0x20a
DEBUG [2018-01-23 12:38:15,348] main                 Adding msg type 'inventory.SEND_INV_UPDATE', msgNumber 523/0x20b
DEBUG [2018-01-23 12:38:15,349] main                 Adding msg type 'inventory.GET_MAIL', msgNumber 524/0x20c
DEBUG [2018-01-23 12:38:15,349] main                 Adding msg type 'inventory.MAIL_READ', msgNumber 525/0x20d
DEBUG [2018-01-23 12:38:15,349] main                 Adding msg type 'inventory.MAIL_TAKE_ITEM', msgNumber 526/0x20e
DEBUG [2018-01-23 12:38:15,350] main                 Adding msg type 'inventory.RETURN_MAIL', msgNumber 527/0x20f
DEBUG [2018-01-23 12:38:15,350] main                 Adding msg type 'inventory.DELETE_MAIL', msgNumber 528/0x210
DEBUG [2018-01-23 12:38:15,350] main                 Adding msg type 'inventory.SEND_MAIL', msgNumber 529/0x211
DEBUG [2018-01-23 12:38:15,351] main                 Adding msg type 'inventory.SEND_PURCHASE_MAIL', msgNumber 530/0x212
DEBUG [2018-01-23 12:38:15,351] main                 Adding msg type 'inventory.CHECK_CURRENCY', msgNumber 531/0x213
DEBUG [2018-01-23 12:38:15,352] main                 Adding msg type 'inventory.ALTER_CURRENCY', msgNumber 532/0x214
DEBUG [2018-01-23 12:38:15,352] main                 Adding msg type 'ao.GET_SKINS', msgNumber 533/0x215
DEBUG [2018-01-23 12:38:15,352] main                 Adding msg type 'ao.RELOAD_ITEMS', msgNumber 534/0x216
DEBUG [2018-01-23 12:38:15,353] main                 Adding msg type 'ao.SET_WEAPON', msgNumber 535/0x217
DEBUG [2018-01-23 12:38:15,353] main                 Adding msg type 'ao.PURCHASE_SKIN', msgNumber 536/0x218
DEBUG [2018-01-23 12:38:15,353] main                 Adding msg type 'ao.SET_SKIN_COLOUR', msgNumber 537/0x219
DEBUG [2018-01-23 12:38:15,354] main                 Adding msg type 'ao.GET_ACCOUNT_ITEM_COUNT', msgNumber 538/0x21a
DEBUG [2018-01-23 12:38:15,354] main                 Adding msg type 'ao.ALTER_ITEM_COUNT', msgNumber 539/0x21b
DEBUG [2018-01-23 12:38:15,354] main                 Adding msg type 'ao.USE_ACCOUNT_ITEM', msgNumber 540/0x21c
DEBUG [2018-01-23 12:38:15,355] main                 Adding msg type 'ao.ITEM_ACTIVATED', msgNumber 541/0x21d
DEBUG [2018-01-23 12:38:15,355] main                 Adding msg type 'ao.CHECK_COMPONENT', msgNumber 542/0x21e
DEBUG [2018-01-23 12:38:15,355] main                 Adding msg type 'ao.EQUIPPED_ITEM_USED', msgNumber 543/0x21f
DEBUG [2018-01-23 12:38:15,356] main                 Adding msg type 'ao.REPAIR_ITEMS', msgNumber 544/0x220
DEBUG [2018-01-23 12:38:15,356] main                 Adding msg type 'ao.LEVEL_CHANGE', msgNumber 545/0x221
DEBUG [2018-01-23 12:38:15,357] main                 Adding msg type 'combat.SKILL_INCREASE', msgNumber 546/0x222
DEBUG [2018-01-23 12:38:15,357] main                 Adding msg type 'combat.SKILL_DECREASE', msgNumber 547/0x223
DEBUG [2018-01-23 12:38:15,357] main                 Adding msg type 'combat.SKILL_RESET', msgNumber 548/0x224
DEBUG [2018-01-23 12:38:15,358] main                 Adding msg type 'combat.SKILL_ALTER_CURRENT', msgNumber 549/0x225
DEBUG [2018-01-23 12:38:15,358] main                 Adding msg type 'combat.GET_SKILL', msgNumber 550/0x226
DEBUG [2018-01-23 12:38:15,358] main                 Adding msg type 'combat.GET_PLAYER_SKILL_LEVEL', msgNumber 551/0x227
DEBUG [2018-01-23 12:38:15,359] main                 Adding msg type 'combat.LEARN_ABILITY', msgNumber 552/0x228
DEBUG [2018-01-23 12:38:15,359] main                 Adding msg type 'combat.SET_SKILL_STATE', msgNumber 553/0x229
DEBUG [2018-01-23 12:38:15,360] main                 Adding msg type 'ao.OFFER_QUEST', msgNumber 554/0x22a
DEBUG [2018-01-23 12:38:15,360] main                 Adding msg type 'ao.START_QUEST', msgNumber 555/0x22b
DEBUG [2018-01-23 12:38:15,360] main                 Adding msg type 'ao.CAN_PLAYER_START_QUEST', msgNumber 556/0x22c
DEBUG [2018-01-23 12:38:15,361] main                 Adding msg type 'ao.QUEST_ITEM_REQ', msgNumber 557/0x22d
DEBUG [2018-01-23 12:38:15,361] main                 Adding msg type 'ao.QUEST_ITEM_UPDATE', msgNumber 558/0x22e
DEBUG [2018-01-23 12:38:15,361] main                 Adding msg type 'ao.QUEST_TASK_UPDATE', msgNumber 559/0x22f
DEBUG [2018-01-23 12:38:15,362] main                 Adding msg type 'ao.REQ_QUEST_PROGRESS', msgNumber 560/0x230
